Date,Time,Category,Item,Qty,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Notes,Customer ID
2024-05-11,9:24:30,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,sZydHShZC5Nj1CS3KLLLoRzeV,A pint of home made vodka sauce,2MRXKZDYFF8SPEKX7QP0Y79EZW
2024-05-11,9:24:30,Lasagna,Lasagna (Meat),1,$15.00,$0.00,$15.00,$1.39,sZydHShZC5Nj1CS3KLLLoRzeV,,2MRXKZDYFF8SPEKX7QP0Y79EZW
2024-05-11,9:24:30,None,Custom Amount,1,$6.00,$0.00,$6.00,$0.55,sZydHShZC5Nj1CS3KLLLoRzeV,,2MRXKZDYFF8SPEKX7QP0Y79EZW
2024-05-11,9:19:08,Lasagna,Lasagna (Meat),1,$15.00,$0.00,$15.00,$1.39,WInZfWYm3lHO9PcBfiIbm8keV,,AKV862H1VP8HGS0TCKDYRSVD94
2024-05-11,9:18:26,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,2ispxvuJoX8DzlU6N0vzyjweV,,
2024-05-11,9:18:26,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,2ispxvuJoX8DzlU6N0vzyjweV,A pint of home made vodka sauce,
2024-05-11,9:18:26,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,2ispxvuJoX8DzlU6N0vzyjweV,,
2024-05-11,9:13:42,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,CcmxhVPCYKhzGfdo5dzsfhxeV,,HWC3CXBZ3G3TA5REVW3ZQ5E4XR
2024-05-11,9:13:17,None,Wagyu Meatballs,2,$20.00,$0.00,$20.00,$1.85,Elyvc6h8brJPWKkMsyH9oAheV,,
2024-05-11,9:12:31,Lasagna,Lasagna (Meat),1,$15.00,$0.00,$15.00,$1.39,M7RKUKHq1kjD2iBZUIXBwzoeV,,KDJ0P9KS7SD87Z6FH4ZHXESPBM
2024-05-11,9:12:31,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,M7RKUKHq1kjD2iBZUIXBwzoeV,,KDJ0P9KS7SD87Z6FH4ZHXESPBM
2024-05-11,9:12:31,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,M7RKUKHq1kjD2iBZUIXBwzoeV,,KDJ0P9KS7SD87Z6FH4ZHXESPBM
2024-05-11,9:12:31,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,M7RKUKHq1kjD2iBZUIXBwzoeV,,KDJ0P9KS7SD87Z6FH4ZHXESPBM
2024-05-11,9:10:30,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,kZEHO9V9CuKBcjgBmpRqfk7eV,,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-05-11,9:10:30,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,kZEHO9V9CuKBcjgBmpRqfk7eV,,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-05-11,9:10:30,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,kZEHO9V9CuKBcjgBmpRqfk7eV,,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-05-11,9:10:30,None,Custom Amount,1,$6.00,$0.00,$6.00,$0.56,kZEHO9V9CuKBcjgBmpRqfk7eV,,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-05-11,9:10:30,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,kZEHO9V9CuKBcjgBmpRqfk7eV,,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-05-11,9:10:30,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,kZEHO9V9CuKBcjgBmpRqfk7eV,A pint of home made vodka sauce,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-05-11,9:01:48,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,amvEwtLwW40hbuZuxKmHNWweV,,GVGK2X43TX3JHFXNFQT7EQARZ4
2024-05-07,18:32:43,Drinks,Drank!!,1,$5.00,-$1.00,$4.00,$0.37,QRnUAdkVxc4GHACxZLZCUlseV,,T9ANDT71R5SQE5Z8EZR6DREBR8
2024-05-07,18:22:19,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,yU0KONr5wcGk1cPNUYpprSyeV,,
2024-05-07,18:19:09,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,IZdCLTHv3JCrNHm1nvwEOHseV,,
2024-05-07,18:04:55,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,OYRNHVMNFjihptL91kfYgareV,A pint of home made vodka sauce,
2024-05-07,18:04:22,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,GUhjOfl9L5ojNeQHmFSSorleV,,MA07AX4A6NYHSDNECJ31HNXAX0
2024-05-07,17:55:55,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,MJOBOs9OGI4GE0bL71LvprleV,A pint of home made vodka sauce,
2024-05-07,17:55:15,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,OKMWNUjunFBWouOCHxRNAhkeV,,
2024-05-07,17:54:28,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,sD9QLutpBTuJ7PODC3EvCEneV,,
2024-05-07,17:54:28,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,sD9QLutpBTuJ7PODC3EvCEneV,,
2024-05-07,17:54:28,Sauce,Bolognese,1,$10.00,$0.00,$10.00,$0.93,sD9QLutpBTuJ7PODC3EvCEneV,,
2024-05-07,17:54:28,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,sD9QLutpBTuJ7PODC3EvCEneV,A pint of home made vodka sauce,
2024-05-07,17:53:44,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,gJ72km2VOFtblzImkUSTXCxeV,A pint of home made vodka sauce,35FCQQMEK21QPSHTR4TEAQSWPM
2024-05-07,17:53:44,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,gJ72km2VOFtblzImkUSTXCxeV,,35FCQQMEK21QPSHTR4TEAQSWPM
2024-05-07,17:53:44,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,gJ72km2VOFtblzImkUSTXCxeV,,35FCQQMEK21QPSHTR4TEAQSWPM
2024-05-07,17:43:08,Dough,Extruded HP,4,$32.00,-$6.40,$25.60,$2.37,SivKpc7BoimnlW8tm567m9xeV,,
2024-05-07,17:43:08,Ravioli,Butternut Squash Ravioli,2,$40.00,-$8.00,$32.00,$2.96,SivKpc7BoimnlW8tm567m9xeV,,
2024-05-07,17:43:08,Ravioli,Wagyu Beef Ravioli,1,$20.00,-$4.00,$16.00,$1.48,SivKpc7BoimnlW8tm567m9xeV,,
2024-05-07,17:43:08,None,Wagyu Meatballs,3,$30.00,-$6.00,$24.00,$2.22,SivKpc7BoimnlW8tm567m9xeV,,
2024-05-07,17:43:08,Sauce,Vodka Sauce (Small),1,$8.00,-$1.60,$6.40,$0.59,SivKpc7BoimnlW8tm567m9xeV,A pint of home made vodka sauce,
2024-05-07,17:43:08,Sauce,Bolognese,1,$10.00,-$2.00,$8.00,$0.74,SivKpc7BoimnlW8tm567m9xeV,,
2024-05-07,17:37:04,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,YnCRgC1MSc51kKtUtNX1RexeV,,WFSH5P6VDN2YFA8JEQE75N3SJ4
2024-05-07,17:33:23,Sauce,Bolognese,1,$10.00,-$2.00,$8.00,$0.74,kPhSfnZQd0ZstWP8VnVSbBjeV,,
2024-05-07,17:28:55,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,4B1oatydGfE55x2dhPx21kueV,,Q54MZCHV4J457MPPCQHCMXAGSM
2024-05-07,17:27:40,Dough,Extruded HP,1,$8.00,-$1.60,$6.40,$0.59,SW9aAuJIYX44G1rWaDxuDdseV,,
2024-05-07,17:27:40,None,Wagyu Meatballs,1,$10.00,-$2.00,$8.00,$0.74,SW9aAuJIYX44G1rWaDxuDdseV,,
2024-05-07,17:24:54,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,eKkWGUbWvU6p4F1m5vWCCL3eV,A pint of home made vodka sauce,
2024-05-07,17:23:10,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,c3BlcWxVgDlsiNB1rzS6V3veV,,HV5QYRY9RMW0Z6PJGXE6KS9G7G
2024-05-07,17:23:10,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,c3BlcWxVgDlsiNB1rzS6V3veV,A pint of home made vodka sauce,HV5QYRY9RMW0Z6PJGXE6KS9G7G
2024-05-07,17:14:41,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,AZdjWY1Mshs0zVuirYogEuueV,,YM89SB5K0H6PQ6A2YTAHZPQG0G
2024-05-07,16:57:05,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,cJybRATuTjD6HSBwW47f0rieV,,BTE8V16G05DVFVWP0CSXKKGXK4
2024-05-07,16:44:05,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,OYn8prhmrjjLwi7Sw8xoX76eV,,
2024-05-07,16:42:45,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,yeLFVQN89OUTBcHDZzJxVt8eV,,
2024-05-07,16:40:22,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,awoq4cgyFWeOvvw0wDNBVjweV,,
2024-05-07,16:39:11,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,A7QWPoxuE62yXuFf6WOyHGAfV,,WH9M22R0PPVYAPKPTDXB0RZNVM
2024-05-07,16:38:19,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,K0uA9DV2SZuZ9EPbCNx9lqteV,,GCK1GVTGYKXAN07TN2F9ZPKNXW
2024-05-07,16:34:18,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,wd5OUT0hlc1IsknPCsSm0PkeV,,X2J71SYKFQ9YV982EYEWQD6TA0
2024-05-07,16:33:23,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,262Owx8R3GhN6UTrCg77H4xeV,A pint of home made vodka sauce,ZQNP3BFN5YMG8CQQZ2RNZC5JT8
2024-05-07,16:32:39,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,8R0k23OmehsiH3M6fBETrbjeV,,
2024-05-07,16:27:55,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,qKPPPcFKnYgJPdtg8KdPQYpeV,A pint of home made vodka sauce,
2024-05-07,16:27:55,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,qKPPPcFKnYgJPdtg8KdPQYpeV,,
2024-05-07,16:25:43,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,KmTA6R6VjL1AP0BDzfiJyBheV,,AKFAESTMH2N0X3MA945N35Y614
2024-05-07,16:25:43,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,KmTA6R6VjL1AP0BDzfiJyBheV,A pint of home made vodka sauce,AKFAESTMH2N0X3MA945N35Y614
2024-05-07,16:25:43,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,KmTA6R6VjL1AP0BDzfiJyBheV,,AKFAESTMH2N0X3MA945N35Y614
2024-05-07,16:09:39,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,k5a6eDOX7yZ6JbYXN1YMNXueV,,
2024-05-07,16:05:03,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,uqSFDjNJJBrh8s5rpdGhbWyeV,,
2024-05-07,16:05:03,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,uqSFDjNJJBrh8s5rpdGhbWyeV,A pint of home made vodka sauce,
2024-05-07,15:59:58,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,KoKtJ6lmGLNzQD79QTnnGG9eV,A pint of home made vodka sauce,6FQMFE2RVYP42H4QEXDNMNA8FG
2024-05-07,15:59:58,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,KoKtJ6lmGLNzQD79QTnnGG9eV,,6FQMFE2RVYP42H4QEXDNMNA8FG
2024-05-07,15:59:58,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,KoKtJ6lmGLNzQD79QTnnGG9eV,,6FQMFE2RVYP42H4QEXDNMNA8FG
2024-05-07,15:52:42,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,OI5fQju05AKWAWCSa8dnyIyeV,,
2024-05-07,15:49:52,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,sn9n1rzw9kBSakdudNGXPNgeV,A pint of home made vodka sauce,XVBZZ6RB9RZZSEWPEBWKJMWX7W
2024-05-07,15:49:52,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,sn9n1rzw9kBSakdudNGXPNgeV,,XVBZZ6RB9RZZSEWPEBWKJMWX7W
2024-05-07,15:49:52,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,sn9n1rzw9kBSakdudNGXPNgeV,,XVBZZ6RB9RZZSEWPEBWKJMWX7W
2024-05-07,15:48:02,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,iCT6n0YeIgHNaO8XGBFLPH5eV,A pint of home made vodka sauce,DTNAKM0V315AFEYBDH5QYNJRYG
2024-05-07,15:48:02,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,iCT6n0YeIgHNaO8XGBFLPH5eV,,DTNAKM0V315AFEYBDH5QYNJRYG
2024-05-07,15:48:02,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,iCT6n0YeIgHNaO8XGBFLPH5eV,,DTNAKM0V315AFEYBDH5QYNJRYG
2024-05-07,15:46:51,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,amtlLKttmCUy1KIeqVmPEDAfV,,F0V6E8NZ87Y20BBB4WNFKHMBFG
2024-05-07,15:46:51,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.93,amtlLKttmCUy1KIeqVmPEDAfV,,F0V6E8NZ87Y20BBB4WNFKHMBFG
2024-05-07,15:46:51,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,amtlLKttmCUy1KIeqVmPEDAfV,,F0V6E8NZ87Y20BBB4WNFKHMBFG
2024-05-07,15:30:21,Drinks,Drank!!,2,$10.00,$0.00,$10.00,$0.92,CeHJHkkiYzgzeEPSEqMd4vpeV,,
2024-05-04,11:33:22,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,UJg72WQdl0f7n3xhCi04ytjeV,,
2024-05-04,11:33:22,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,UJg72WQdl0f7n3xhCi04ytjeV,A pint of home made vodka sauce,
2024-05-04,10:53:29,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,w5d9yjVxLg6Y1PNIWiSb47teV,,
2024-05-04,10:53:29,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,w5d9yjVxLg6Y1PNIWiSb47teV,,
2024-05-04,10:53:29,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,w5d9yjVxLg6Y1PNIWiSb47teV,A pint of home made vodka sauce,
2024-05-04,10:47:57,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,gX0l1LhJNvuSO01biMZ8PbqeV,,D6QAZ4VTSMNA10PP7CZ5C2KNB8
2024-05-04,10:41:44,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,gpDoxZlCDOCeCnm0PoqegSxeV,,
2024-05-04,10:36:14,None,Custom Amount,1,$24.00,$0.00,$24.00,$2.22,wPSgvwoeGHMrLS27dgovjRoeV,,NMY0GAY8PX635E78YEJ3TVFMDG
2024-05-04,10:29:57,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,8ZYkA8CtNYQLtCVUlev1NB4eV,A pint of home made vodka sauce,T6Z3HSNXH40Y72ZQ11NA2HEG2C
2024-05-04,10:29:24,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,8zpus2zDROwmPASIel7B4coeV,A pint of home made vodka sauce,
2024-05-04,10:29:24,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,8zpus2zDROwmPASIel7B4coeV,,
2024-05-04,10:27:27,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,sDl6eMGZtvTtw6Xkcp3y2Z2eV,,
2024-05-04,10:27:02,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,GmwIl484jdgYp4YrlxCMDbneV,,
2024-05-04,10:26:30,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,sButpGkbLccXdfNKQm6QuQgeV,,
2024-05-04,10:08:38,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,KMqM5yspaV8khJUBplHDcP0eV,A pint of home made vodka sauce,Y6ER4MEJ8B34W92WDDA9SQE31R
2024-05-04,9:55:52,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,KuHG5VG3ssbFeDvec1IVjrzeV,,0HWETGW6GW779HEC70VSVANMQG
2024-05-04,9:53:13,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,4PGFe5EtXWMAL1DFTYsUnd9eV,A pint of home made vodka sauce,
2024-05-04,9:53:13,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,4PGFe5EtXWMAL1DFTYsUnd9eV,,
2024-05-04,9:51:55,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,otruK9lp4T79geoJRXygsq0eV,,YRMR0K2WHSK53W155M6349WXP0
2024-05-04,9:51:55,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,otruK9lp4T79geoJRXygsq0eV,,YRMR0K2WHSK53W155M6349WXP0
2024-05-04,9:51:55,Sauce,Vodka Sauce Add On (Large),1,$15.00,$0.00,$15.00,$1.39,otruK9lp4T79geoJRXygsq0eV,A full quart of of our home made vodka sauce.,YRMR0K2WHSK53W155M6349WXP0
2024-05-04,9:49:21,Sauce,Pesto,1,$8.00,$0.00,$8.00,$0.74,ERWWe16t6o4MAfelyo2Q6UqeV,,E0ZHN4125RS12NN0JJ4Z8XA9RG
2024-05-04,9:48:25,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,q6piM2jf3OMSbwgSGP4XPfqeV,A pint of home made vodka sauce,
2024-05-04,9:48:25,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,q6piM2jf3OMSbwgSGP4XPfqeV,,
2024-05-04,9:48:25,None,Wagyu Meatballs,2,$20.00,$0.00,$20.00,$1.85,q6piM2jf3OMSbwgSGP4XPfqeV,,
2024-05-04,9:45:14,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,iSbGdk845SqMtboVSylku0ueV,,
2024-05-04,9:43:11,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,4BZQXkbyh5MZavhjPCrgJf3eV,,HMN9K598BQY93JQCPQA6BBETWG
2024-05-04,9:43:11,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,4BZQXkbyh5MZavhjPCrgJf3eV,,HMN9K598BQY93JQCPQA6BBETWG
2024-05-04,9:43:11,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,4BZQXkbyh5MZavhjPCrgJf3eV,A pint of home made vodka sauce,HMN9K598BQY93JQCPQA6BBETWG
2024-05-04,9:43:11,Sauce,Bolognese,1,$10.00,$0.00,$10.00,$0.93,4BZQXkbyh5MZavhjPCrgJf3eV,,HMN9K598BQY93JQCPQA6BBETWG
2024-05-04,9:42:09,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,I9N7EPm4i3JCPxzAeHNS0PteV,,
2024-05-04,9:42:09,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.93,I9N7EPm4i3JCPxzAeHNS0PteV,,
2024-05-04,9:42:09,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,I9N7EPm4i3JCPxzAeHNS0PteV,A pint of home made vodka sauce,
2024-05-04,9:40:36,None,Wagyu Meatballs,3,$30.00,$0.00,$30.00,$2.78,kDxrSxra6tRKVzUCJmIhaU9eV,,F7ZYZWS0MX3WZ85YDGTJ66N3R4
2024-05-04,9:40:36,Sauce,Vodka Sauce Add On (Large),1,$15.00,$0.00,$15.00,$1.39,kDxrSxra6tRKVzUCJmIhaU9eV,A full quart of of our home made vodka sauce.,F7ZYZWS0MX3WZ85YDGTJ66N3R4
2024-05-04,9:40:36,Sauce,Bolognese,1,$10.00,$0.00,$10.00,$0.92,kDxrSxra6tRKVzUCJmIhaU9eV,,F7ZYZWS0MX3WZ85YDGTJ66N3R4
2024-05-04,9:40:36,Dough,Extruded HP,3,$24.00,$0.00,$24.00,$2.22,kDxrSxra6tRKVzUCJmIhaU9eV,,F7ZYZWS0MX3WZ85YDGTJ66N3R4
2024-05-04,9:40:04,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,KSXDwRsxB5TZseP94ycwtz0eV,,F7ZYZWS0MX3WZ85YDGTJ66N3R4
2024-05-04,9:40:04,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,KSXDwRsxB5TZseP94ycwtz0eV,A pint of home made vodka sauce,F7ZYZWS0MX3WZ85YDGTJ66N3R4
2024-05-04,9:40:04,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,KSXDwRsxB5TZseP94ycwtz0eV,,F7ZYZWS0MX3WZ85YDGTJ66N3R4
2024-05-04,9:35:42,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,85SF2q9jgPkGD8vPtlPfRGteV,,2MRXKZDYFF8SPEKX7QP0Y79EZW
2024-05-04,9:35:42,Sauce,Pesto,1,$8.00,$0.00,$8.00,$0.74,85SF2q9jgPkGD8vPtlPfRGteV,,2MRXKZDYFF8SPEKX7QP0Y79EZW
2024-05-04,9:35:42,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,85SF2q9jgPkGD8vPtlPfRGteV,,2MRXKZDYFF8SPEKX7QP0Y79EZW
2024-05-04,9:35:03,Sauce,Vodka Sauce Add On (Large),1,$15.00,$0.00,$15.00,$1.39,gpJzr8r3Kuw3zrKnCwvGzmAfV,A full quart of of our home made vodka sauce.,
2024-05-04,9:34:05,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,UZOyqZza3Hgd5V1sL14R9lAfV,,W2MSF3M2QDP3AD6WF506A3438G
2024-05-04,9:29:16,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,kPjXd5FvBva8OCOhGDb5oKleV,,
2024-05-04,9:29:16,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,kPjXd5FvBva8OCOhGDb5oKleV,,
2024-05-04,9:26:44,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,Q7UUODgj8Etw6yqt7ztwLjyeV,,
2024-05-04,9:26:44,None,Wagyu Meatballs,2,$20.00,$0.00,$20.00,$1.85,Q7UUODgj8Etw6yqt7ztwLjyeV,,
2024-05-04,9:26:44,Sauce,Bolognese,2,$20.00,$0.00,$20.00,$1.85,Q7UUODgj8Etw6yqt7ztwLjyeV,,
2024-05-04,9:24:39,Sauce,Vodka Sauce Add On (Large),1,$15.00,$0.00,$15.00,$1.39,yOlitzQdtziNcx06m6YI5QneV,A full quart of of our home made vodka sauce.,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-05-04,9:24:39,Sauce,Bolognese,2,$20.00,$0.00,$20.00,$1.85,yOlitzQdtziNcx06m6YI5QneV,,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-05-04,9:24:39,Dough,Extruded HP,5,$40.00,$0.00,$40.00,$3.70,yOlitzQdtziNcx06m6YI5QneV,,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-05-04,9:24:39,None,Wagyu Meatballs,4,$40.00,$0.00,$40.00,$3.70,yOlitzQdtziNcx06m6YI5QneV,,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-05-04,9:20:49,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,I9lxBLUZeK6RqdmXh0lk2A4eV,,7D283YJ81BPDWSQFQZF504XJTG
2024-05-04,9:20:49,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,I9lxBLUZeK6RqdmXh0lk2A4eV,A pint of home made vodka sauce,7D283YJ81BPDWSQFQZF504XJTG
2024-05-04,9:20:49,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,I9lxBLUZeK6RqdmXh0lk2A4eV,,7D283YJ81BPDWSQFQZF504XJTG
2024-05-04,9:19:10,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,yOnpgRvBref4kyV6NHCUdt8eV,,
2024-05-04,9:15:37,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,gNV2KmnjWUiyrwSPtE9u5V7eV,A pint of home made vodka sauce,T9AF7RDK9S6JF68YG0F6KFXR8M
2024-05-04,9:14:57,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,iqzgpPB60zhmJqPyk77sgZieV,,FJX4FQP0M54333SMEB4TZDXGVG
2024-05-04,9:13:09,Lasagna,Veggie Lasagna,1,$15.00,$0.00,$15.00,$1.39,2ua9bAiW76NJzjsxyO6ojLueV,"Ingredients: Noodles (Egg, Caputo 00 Flour), Zucchini, Yellow Squash, Carrots, Onions, Ricotta, Parmesan, Mascarpone, Mozzarella, Red Sauce (Whole Peeled Plum Tomatoes, Carrots, Onions, Basil, Parsley, Butter, Salt, Pepper, Red Pepper Flakes, Paprika, Extra Virgin Olive Oil, Garlic)",XHKS409XDAN7EGAJM1Y8G3F4YG
2024-05-04,9:12:22,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,ys8Y2zU0UfsoowDPwgWBRcyeV,,CTVT75BPSRYXEPV3DKHSF4Q3R0
2024-05-04,8:40:57,Lasagna,Lasagna (Meat),1,$15.00,-$3.00,$12.00,$1.11,yGJkoNw1F5hKfwOgP8Dg8I3eV,,K2DRQ9CZ3ZCYGHPFMWZXHF00HW
2024-04-30,18:00:47,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,MPHW3utIQnf2YRZS68vC9rreV,,YXV7Z896AMRXNK8RSJ2025JBE8
2024-04-30,18:00:47,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,MPHW3utIQnf2YRZS68vC9rreV,A pint of home made vodka sauce,YXV7Z896AMRXNK8RSJ2025JBE8
2024-04-30,17:52:17,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,Un5mhSo6qOJsuNO9kW23xQ1eV,,H96RYDQFF6K98WQ9XBAP53Y5XW
2024-04-30,17:48:36,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,CiBXgYK0otGVvWZXDt63WYseV,,C5RPDEH9W2DM4CFSNHGCTZ9N5M
